"TOA5","Esolmet_CR6_IP","CR6","9884","CR6.Std.12.01","CPU:20230316_Esolmet_CR6.CR6","14428","Table1_60min"
"TIMESTAMP","RECORD","BattV","PTemp_C","I_glo_Avg","I_dir_Avg","I_dif_Avg","I_glo_inc_Avg","I_uv_Avg","Indice_UV_1","Indice_UV_2","AirTC_Avg","AirTC_Max","AirTC_Min","AirTC_Std","RH","RH_Max","RH_Min","WS_ms_Avg","WS_ms_Max","WS_ms_Min","WS_ms_Std","WindDir","CS106_PB_Avg","Rain_mm_Tot"
"2023-03-22 02:00:00",131,10.57,22.47,0,0.113,0,0,-0.032,-4,-1.715,22.32,22.96,21.17,0.546,34.1,41.12,33.58,2.033,2.875,1.325,0.336,14.51,1018.925,0
"2023-03-22 03:00:00",132,10.53,22.25,0,0.006,0,0,-0.1,-4,-1.715,22.31,22.74,21.86,0.237,36.28,36.28,33.91,1.9,2.45,0.7,0.273,344.1,1018.741,0
"2023-03-22 04:00:00",133,10.53,21.78,0,0.018,0,0,-0.1,-4,-1.715,21.61,21.82,21.4,0.107,35.91,36.94,35.11,2.033,2.65,0.9,0.379,319.3,1018.504,0
"2023-03-22 05:00:00",134,10.49,20.86,0,0.007,0,0,-0.1,-4,-1.715,21.27,21.78,20.64,0.37,39.05,39.58,35.01,0.396,1.525,0,0.477,57.94,1018.628,0
"2023-03-22 06:00:00",135,10.49,20.54,0,0.08,0,0,-0.1,-4,-1.715,20.81,21.29,20.5,0.223,39.76,39.9,36.68,1.043,2.05,0,0.609,338.9,1018.988,0
"2023-03-22 07:00:00",136,10.5,19.66,6.211,16.24,0,6.137,-0.1,-4,-1.715,20.09,20.46,19.82,0.163,41.38,42.58,39.45,0.303,1.75,0,0.516,178.5,1019.712,0
"2023-03-22 08:00:00",137,11.16,20.89,139.8,383.2,17.64,142.1,-0.013,0.553,0.237,22.13,24.26,20.02,1.459,32.55,41.31,32.12,0.094,1.1,0,0.267,166.1,1020.422,0
"2023-03-22 09:00:00",138,13.66,25.18,389.1,675.8,68.3,397.4,0.03,1.984,0.851,26.24,27.79,23.53,1.364,27.8,34.55,27.47,0.362,1.275,0,0.394,211.1,1021.088,0
"2023-03-22 10:00:00",139,13.52,28.65,636.4,808,79.87,651.2,0.076,4.162,1.785,27.22,27.86,26.16,0.368,30.89,30.89,27.91,1.475,3.075,0,0.735,162.4,1021.402,0
"2023-03-22 11:00:00",140,13.44,31.34,835,871,86.6,858,0.135,6.465,2.772,28.59,29.59,26.84,0.592,24.08,30.84,23.58,1.519,3.825,0,0.881,67.37,1021.244,0
"2023-03-22 12:00:00",141,13.4,33.13,970,901,91.2,994,0.181,7.423,3.183,29.56,30.46,28.74,0.347,23.68,26.02,23.68,1.856,4.875,0,1.326,146.4,1020.649,0
"2023-03-22 13:00:00",142,13.32,35.28,1023,904,96.2,1045,0.201,8.13,3.487,31.06,32.52,29.39,0.901,19.64,24.46,19.05,1.583,4.5,0,0.999,133.1,1019.408,0
"2023-03-22 14:00:00",143,13.25,36.51,970,849,110.1,989,0.177,5.288,2.267,31.78,32.74,30.9,0.424,17.65,21.34,17.51,1.901,5.45,0,1.33,188.1,1018.076,0
"2023-03-22 15:00:00",144,13.21,37.66,863,804,116.9,879,0.132,4.414,1.893,32.77,33.25,32.02,0.304,17.9,18.81,16.94,2.061,5.225,0,1.087,157.7,1016.79,0
"2023-03-22 16:00:00",145,13.2,37.91,676.6,709.6,119.9,692.1,0.076,1.889,0.81,33.43,34.08,32.84,0.317,16.36,18,16.09,2.447,4.95,0,1.208,38.71,1015.871,0
"2023-03-22 17:00:00",146,13.21,38.13,471.2,662.9,95.2,486.7,0.039,0.963,0.413,34.12,35.17,33.32,0.481,14.74,16.76,14.04,2.34,5.875,0,1.302,226.2,1015.428,0
"2023-03-22 18:00:00",147,12.96,36.26,220.1,455.6,65.3,228.3,0.012,0.178,0.076,33.69,34.66,32.97,0.483,15.62,16.22,14.04,2.24,5.2,0,1.212,267.8,1015.124,0
"2023-03-22 19:00:00",148,11.59,32.66,17.53,22.09,11.1,15.91,0.001,0.01,0.004,31.85,33.11,31,0.497,17.78,17.78,15.62,2.22,3.975,1.05,0.543,299.3,1015.321,0
"2023-03-22 20:00:00",149,10.89,29.57,0,0,0,0,0,0.008,0.003,29.11,30.98,27.4,1.284,23,23,17.77,3.011,4.375,1.825,0.788,319.8,1015.871,0
"2023-03-22 21:00:00",150,10.72,27.39,0,0.036,0,0,0,0.009,0.004,26.96,27.38,26.6,0.213,24.24,24.98,23.04,1.88,4.1,0,1.12,35,1016.448,0
"2023-03-22 22:00:00",151,10.7,26.28,0,0.075,0,0,0,0.008,0.004,26.25,26.94,25.66,0.323,26.43,27.38,23.73,1.309,2.875,0,0.648,63,1017.479,0
"2023-03-22 23:00:00",152,10.66,25.44,0,0.025,0,0,0,0.012,0.005,25.5,26.3,24.73,0.534,28.01,28.93,25.75,0.209,2.475,0,0.618,334.5,1018.435,0
"2023-03-23 00:00:00",153,10.61,24.81,0,0.042,0,0,0,0.01,0.004,24.48,25.02,23.65,0.329,29.69,30.06,27.71,1.936,2.6,0.525,0.403,343.5,1019.118,0
"2023-03-23 01:00:00",154,10.58,24.22,0,0.058,0,0,-0.052,-4,-1.715,23.75,24.43,23.1,0.375,32.75,32.75,27.09,2.096,2.925,1.425,0.319,327.5,1019.49,0
"2023-03-23 02:00:00",155,10.58,23.07,0,0.003,0,0,-0.1,-4,-1.715,23.01,23.44,22.47,0.321,32.28,32.96,30.82,1.26,1.95,0,0.463,0.158,1019.5,0
"2023-03-23 03:00:00",156,10.53,22.17,0,0.02,0,0,-0.1,-4,-1.715,21.99,22.56,21.32,0.356,33.09,34.67,31.48,1.781,2.75,0,0.58,19.35,1019.22,0
"2023-03-23 04:00:00",157,10.54,21.65,0,0.015,0,0,-0.1,-4,-1.715,21.24,21.67,20.57,0.345,34.64,35.53,32.28,2.074,2.85,0.65,0.439,4.599,1018.942,0
"2023-03-23 05:00:00",158,10.49,20.76,0,0.089,0,0,-0.1,-4,-1.715,20.78,21.33,20.35,0.31,32.63,35.77,32.63,1.172,2.3,0,0.672,12.19,1018.939,0
"2023-03-23 06:00:00",159,10.45,20.71,0,0.052,0,0,-0.1,-4,-1.715,20.83,21.35,20.42,0.219,34.27,34.58,32.6,1.117,2.475,0,0.714,330.4,1019.214,0
"2023-03-23 07:00:00",160,10.49,20.09,6.171,17.2,0,6.02,-0.1,-4,-1.715,20.52,20.79,20.1,0.201,36.5,37.61,33.47,0.549,1.7,0,0.568,152.7,1019.827,0
"2023-03-23 08:00:00",161,11.17,21.03,144.5,406.6,20.07,145.4,-0.007,0.604,0.259,21.98,24.66,20.17,1.398,29.17,37.72,29.17,0.045,0.95,0,0.177,242.8,1020.58,0
"2023-03-23 09:00:00",162,13.12,26.14,373.1,513,123.1,372.7,0.03,1.362,0.584,26.61,27.53,24.72,0.693,27.48,29.44,24.66,0.514,2.325,0,0.765,141.8,1021.195,0
"2023-03-23 10:00:00",163,13.51,28.86,600.3,690.3,104.1,607.5,0.079,4.435,1.902,27.09,28.16,25.36,0.875,26.16,27.2,22.93,1.294,3.275,0,0.826,217.4,1021.448,0
"2023-03-23 11:00:00",164,13.48,30.87,832,848,95.4,854,0.144,7.004,3.003,27.73,28.79,26.58,0.511,30.33,31.59,25.03,1.731,4.225,0,0.888,267,1021.055,0
"2023-03-23 12:00:00",165,13.43,32.08,969,886,96.8,990,0.195,8.43,3.616,28.13,29.17,27.37,0.478,30.77,33.19,29.39,2.096,4.325,0,0.903,212.1,1020.249,0
"2023-03-23 13:00:00",166,13.36,34.07,1029,887,108.9,1047,0.218,8.87,3.805,29.6,30.73,28.5,0.637,28.89,31.33,28.2,2.305,4.85,0,1.155,184.9,1019.023,0
"2023-03-23 14:00:00",167,13.29,35.75,995,839,133.2,1005,0.206,7.642,3.277,30.88,32.06,29.97,0.565,25.7,28.57,25.7,2.167,5.55,0,1.044,174.3,1017.523,0
"2023-03-23 15:00:00",168,13.21,37.77,887,833,113.4,901,0.159,5.123,2.197,32.38,33.73,31.34,0.615,24.51,26.01,22.68,1.894,4.725,0,1.08,29.31,1016.187,0
"2023-03-23 16:00:00",169,13.21,37.84,606.3,580.1,127.4,617.6,0.091,2.652,1.137,32.95,33.57,31.9,0.295,21.3,24.66,20,2.195,4.675,0.3,0.865,155.8,1015.149,0
"2023-03-23 17:00:00",170,13.05,38.3,485.9,609.3,124.8,493.6,0.046,0.861,0.369,34.02,35.1,32.74,0.676,17.54,22.3,16.9,1.888,4.575,0,0.911,82.5,1014.538,0
"2023-03-23 18:00:00",171,12.96,36.77,208.6,312.6,95.9,211.3,0.012,0.187,0.08,33.62,34.37,32.63,0.517,20.43,20.43,17.35,1.912,4.525,0,0.795,151.4,1014.379,0
"2023-03-23 19:00:00",172,11.19,33.19,33.12,74.24,18.99,31.32,0.002,0.01,0.004,31.91,33.27,30.59,0.731,23.42,23.58,20.36,0.818,2.925,0,0.823,116.9,1014.587,0
"2023-03-23 20:00:00",173,10.89,30.75,0,0.173,0,0,0,0.008,0.003,30.23,30.56,29.62,0.267,23.11,25.47,23.06,1.488,5.95,0,1.654,214.5,1015.027,0
"2023-03-23 21:00:00",174,10.72,29.56,0,0.003,0,0,0,0.008,0.003,29.08,30.24,27.2,0.719,28.18,28.18,22.39,2.825,5.775,1.35,0.792,327.4,1015.863,0
"2023-03-23 22:00:00",175,10.7,26.83,0,0.029,0,0,0,0.008,0.003,26.03,27.06,25.3,0.384,29.4,30.98,27.42,2.027,3.65,0,0.981,342.9,1016.857,0
"2023-03-23 23:00:00",176,10.65,25.53,0,0.023,0,0,0,0.008,0.004,25.08,26.07,24.44,0.334,32.14,33.04,29.53,1.288,3,0,0.842,299.8,1017.633,0
"2023-03-24 00:00:00",177,10.6,24.63,0,0.021,0,0,0,0.007,0.003,24.76,25.1,23.87,0.303,38.56,38.56,30.92,0.331,1.3,0,0.426,97.3,1018.138,0
"2023-03-24 01:00:00",178,10.57,23.54,0,0.04,0,0,-0.036,-4,-1.715,23.32,24.16,22.37,0.6,44.23,45.21,38.63,1.068,2.1,0,0.738,329,1018.061,0
"2023-03-24 02:00:00",179,10.53,22.85,0,0.039,0,0,-0.1,-4,-1.715,22.5,23.1,21.67,0.439,42.58,46.13,42.58,1.695,2.325,0.35,0.408,0.331,1017.891,0
"2023-03-24 03:00:00",180,10.54,22.25,0,0.011,0,0,-0.1,-4,-1.715,21.89,22.77,21.39,0.341,47.31,47.37,42.64,1.684,2.75,0,0.554,329.8,1017.72,0
"2023-03-24 04:00:00",181,10.49,22.15,0,0.028,0,0,-0.1,-4,-1.715,21.85,22.15,21.33,0.24,51.42,51.42,47.07,1.531,2.425,0,0.521,12.8,1017.519,0
"2023-03-24 05:00:00",182,10.5,22.05,0,0.045,0,0,-0.1,-4,-1.715,21.73,21.99,21.33,0.18,52.53,52.53,49.81,1.749,2.85,0.325,0.423,337.2,1017.58,0
"2023-03-24 06:00:00",183,10.45,21.65,0,0.009,0,0,-0.1,-4,-1.715,21.35,21.48,21.06,0.083,49.83,53.64,49.68,1.403,2.075,0.375,0.33,320,1017.872,0
"2023-03-24 07:00:00",184,10.45,21,6.276,8.84,0,5.297,-0.1,-4,-1.715,20.37,21.15,19.15,0.638,55.93,55.93,48.65,2.27,2.875,1.575,0.336,332.9,1018.136,0
"2023-03-24 08:00:00",185,11.13,21.44,138.3,342.6,14.75,138.3,-0.01,0.608,0.261,21.09,23.22,19.12,1.436,44.29,55.96,44.29,0.823,2.5,0,0.917,184.8,1018.505,0
"2023-03-24 09:00:00",186,13.63,25.14,371,595.6,80.7,375.7,0.031,1.998,0.857,25.45,27.92,23.21,1.041,38.6,45.32,37.96,0.622,2.25,0,0.601,150.6,1019.307,0
"2023-03-24 10:00:00",187,13.53,28.44,612.3,718.6,103.9,622.5,0.081,4.455,1.911,26.71,27.55,25.76,0.442,40.02,42.54,38.15,1.226,3.35,0,0.708,140.5,1019.434,0
"2023-03-24 11:00:00",188,13.43,30.57,813,789.7,116.5,831,0.142,6.927,2.97,27.23,28.05,26.48,0.451,35.95,40.34,35.27,1.824,4.425,0,0.991,106.7,1019.087,0
"2023-03-24 12:00:00",189,13.43,32.22,942,820,124.6,961,0.188,8.14,3.492,27.87,29.03,26.71,0.534,33.73,38.44,33.24,1.751,3.825,0,1,64.55,1018.349,0
"2023-03-24 13:00:00",190,13.35,34.46,996,829,129.1,1013,0.213,8.63,3.699,29.89,31.32,28.68,0.641,30.46,33.91,28.37,1.601,4.7,0,1.072,86.2,1017.159,0
"2023-03-24 14:00:00",191,13.24,36.45,973,825,127.2,987,0.202,7.352,3.153,31.17,32.77,30.16,0.766,26.07,30.33,25.23,1.6,3.825,0,0.882,11.46,1015.796,0
"2023-03-24 15:00:00",192,13.21,38.02,868,783.8,131.5,880,0.155,5.188,2.225,32.52,34.14,30.93,0.794,23.19,27.45,22.84,1.659,4.15,0,0.983,34.61,1014.508,0
"2023-03-24 16:00:00",193,13.17,38.81,700.1,748,114.6,715.3,0.1,2.939,1.26,33.76,34.52,32.79,0.393,22.4,24.19,21.93,2.203,4.85,0,1.071,110.6,1013.344,0
"2023-03-24 17:00:00",194,13.14,38.96,479.2,685.1,90.1,494.3,0.05,1.159,0.497,34.74,35.35,33.99,0.284,20.89,23.08,20.32,2.342,4.975,0.35,0.937,161.3,1012.504,0
"2023-03-24 18:00:00",195,12.93,37.6,237.6,534,61.02,242.1,0.015,0.216,0.092,34.39,35.07,33.7,0.351,21.06,21.47,19.75,2.409,4.425,0.275,0.944,157.6,1012.079,0
"2023-03-24 19:00:00",196,11.16,33.96,38.19,141.3,17.46,37.44,0.002,0.009,0.004,32.61,33.71,31.68,0.626,19.76,21.72,19.57,3.088,5.075,1.2,0.805,211.1,1012.189,0
"2023-03-24 20:00:00",197,10.85,31.47,0,1.518,0,0,0,0.007,0.003,31.01,31.66,30.25,0.406,20.68,20.68,19.39,3.564,6.325,1.55,0.954,206.9,1012.911,0
"2023-03-24 21:00:00",198,10.73,29.61,0,0,0,0,0,0.007,0.003,29.16,30.26,27.07,0.781,25.92,26.52,20.69,2.311,5.425,0.7,1.031,314.8,1013.921,0
"2023-03-24 22:00:00",199,10.68,26.97,0,0.012,0,0,0,0.007,0.003,26.09,27.21,25.37,0.597,28.94,30.29,25.46,2.087,3.05,0.8,0.441,334.4,1014.678,0
"2023-03-24 23:00:00",200,10.65,25.62,0,0.007,0,0,0,0.008,0.004,25.06,26.26,24,0.722,32.44,32.64,28.16,1.92,3.25,0.875,0.485,330,1015.142,0
"2023-03-25 00:00:00",201,10.61,24.2,0,0.013,0,0,0,0.009,0.004,23.59,24.55,23.04,0.419,34.15,35.07,31.81,1.7,2.525,0,0.586,334.1,1015.463,0
"2023-03-25 01:00:00",202,10.57,23.47,0,0.02,0,0,-0.024,-4,-1.715,22.99,23.68,22.14,0.465,36.29,37.03,33.54,1.74,2.75,0,0.715,338.8,1015.55,0
"2023-03-25 02:00:00",203,10.54,22.84,0,0.038,0,0,-0.1,-4,-1.715,22.35,22.84,21.9,0.196,37.48,39.04,35.38,1.694,2.575,0.85,0.398,332.1,1015.257,0
"2023-03-25 03:00:00",204,10.54,22.86,0,0.047,0,0,-0.1,-4,-1.715,22.44,23.02,21.87,0.294,36.44,38.39,34.9,1.829,2.725,0.925,0.422,330.5,1015.088,0
"2023-03-25 04:00:00",205,10.5,22.55,0,0.014,0,0,-0.1,-4,-1.715,22.27,22.87,21.34,0.494,38.9,39.53,35,2.024,2.775,1.325,0.289,344,1014.902,0
"2023-03-25 05:00:00",206,10.49,21.88,0,0.039,0,0,-0.1,-4,-1.715,21.38,21.9,20.7,0.299,41.19,41.19,37.92,2.026,2.575,1.425,0.276,336.9,1015.036,0
"2023-03-25 06:00:00",207,10.46,20.63,0,0.008,0,0,-0.1,-4,-1.715,19.95,20.72,19.43,0.386,43.96,44.05,40.56,2.244,2.775,1.375,0.23,337.8,1015.414,0
"2023-03-25 07:00:00",208,10.45,20.21,6.248,12.92,0,5.768,-0.1,-4,-1.715,19.78,20.22,19.34,0.282,44.85,45.21,43.54,1.674,2.325,1.025,0.304,328.6,1015.716,0
"2023-03-25 08:00:00",209,11.13,21.45,142.3,358.3,15.93,141.7,-0.014,0.617,0.265,21.25,23.09,19.98,0.748,37.94,45.11,37.94,0.943,1.525,0,0.343,333.7,1016.173,0
"2023-03-25 09:00:00",210,13.65,25.45,385.9,635.8,75.06,390.9,0.033,2.178,0.934,25.31,27.19,23.13,1.089,35.05,39.07,32,0.944,2.675,0,0.907,154.7,1016.712,0
"2023-03-25 10:00:00",211,13.52,28.82,619.5,719.2,104.9,629.4,0.083,4.666,2.001,27.17,28.24,26.22,0.551,32.42,35.46,32.37,1.186,2.85,0,0.664,258,1017.128,0
"2023-03-25 11:00:00",212,13.44,31.53,766.4,597.8,195.4,774.9,0.14,6.506,2.79,28.18,30,27.13,0.712,32.5,35.01,30.36,1.194,3.35,0,0.744,193.3,1016.927,0
"2023-03-25 12:00:00",213,13.36,33.64,922,725.2,170.7,937,0.193,8.74,3.746,29.33,30.58,28.3,0.702,30.02,33.34,29.13,1.227,3.875,0,0.919,194.4,1016.307,0
"2023-03-25 13:00:00",214,13.29,35.34,893,586,222.9,900,0.192,8.81,3.777,30.36,31.9,29.14,0.677,25.94,30.86,25.19,1.259,2.65,0,0.726,52.09,1015.287,0
"2023-03-25 14:00:00",215,13.22,37.39,935,655.2,222.5,937,0.188,5.503,2.36,32.15,33.36,30.68,0.673,23.39,26.18,22.92,1.6,3.45,0,0.902,69.51,1014.081,0
"2023-03-25 15:00:00",216,13.16,38.89,779.7,482.9,270,765.7,0.146,5.601,2.402,33.28,35.07,31.6,0.857,22.49,24.6,20.37,1.357,4.625,0,0.948,31.08,1012.787,0
"2023-03-25 16:00:00",217,13.17,39.18,679.6,672.5,140.2,688.3,0.1,2.855,1.224,33.84,35.03,32.42,0.614,20.42,22.84,19.76,1.749,3.7,0.225,0.828,32.27,1011.751,0
"2023-03-25 17:00:00",218,13.15,38.91,456.7,593.4,109.8,464.8,0.046,1.053,0.451,34.69,35.57,33.88,0.465,19.15,20.98,18.85,1.823,4.125,0,0.917,103.2,1011.014,0
"2023-03-25 18:00:00",219,12.92,37.35,215.4,393.6,75.57,215.1,0.013,0.193,0.083,34.34,34.99,33.97,0.212,20.14,20.87,18.74,1.63,3.825,0,0.807,155.5,1010.698,0
"2023-03-25 19:00:00",220,11.13,34.1,32.02,86.5,17,29.97,0.002,0.015,0.006,32.9,34.12,31.79,0.725,23.74,23.87,19.87,1.6,3.3,0.25,0.521,189.9,1010.86,0
"2023-03-25 20:00:00",221,10.72,31.7,0,0.06,0,0,0,0.007,0.003,31.28,32.01,30.23,0.602,19.14,24.02,18.33,3.514,5.6,1.05,0.858,261.2,1011.359,0
"2023-03-25 21:00:00",222,10.7,29.16,0,0,0,0,0,0.001,0,28.61,30.19,26.58,1.283,27.52,28.43,19.18,2.364,4.325,0,0.841,325.5,1012.32,0
"2023-03-25 22:00:00",223,10.66,26.82,0,0.005,0,0,0,0.008,0.004,26.24,27.45,25.47,0.539,29.66,31.37,27.41,1.592,3.025,0,0.835,239.2,1013.357,0
"2023-03-25 23:00:00",224,10.65,25.49,0,0.012,0,0,0,0.008,0.004,25.34,26.23,24.05,0.723,34.15,34.46,27.59,0.944,1.975,0,0.631,339.3,1014.257,0
"2023-03-26 00:00:00",225,10.62,24.49,0,0.035,0,0,0,0.007,0.003,24.13,24.5,23.9,0.177,31.62,36.11,31.12,1.848,2.35,0.825,0.271,325.4,1014.977,0
"2023-03-26 01:00:00",226,10.58,23.57,0,0.009,0,0,-0.042,-4,-1.715,23.3,24.23,22.45,0.469,33.88,36.1,31.56,1.276,2.35,0,0.473,321.6,1015.351,0
"2023-03-26 02:00:00",227,10.53,22.49,0,0.003,0,0,-0.1,-4,-1.715,21.98,22.97,21.18,0.525,39.03,39.33,33.48,1.81,2.6,0.575,0.45,328.3,1015.286,0
"2023-03-26 03:00:00",228,10.53,21.68,0,0.025,0,0,-0.1,-4,-1.715,21.12,22.1,20.6,0.431,45.91,45.91,38.57,2.11,2.725,1.525,0.299,337.2,1015.059,0
"2023-03-26 04:00:00",229,10.49,20.83,0,0.01,0,0,-0.1,-4,-1.715,20.12,20.81,19.61,0.329,48.71,49.41,45.53,2.236,3.05,1.675,0.28,322.8,1015.007,0
"2023-03-26 05:00:00",230,10.46,20.24,0,0.01,0,0,-0.1,-4,-1.715,19.71,20.19,19.41,0.184,47.76,48.26,45.76,1.898,2.575,0.975,0.321,323.9,1015.098,0
"2023-03-26 06:00:00",231,10.41,19.74,0,0.009,0,0,-0.1,-4,-1.715,19.39,19.82,18.87,0.308,48.98,50.01,47.3,1.362,1.95,0,0.526,326.7,1015.528,0
"2023-03-26 07:00:00",232,10.45,19.72,7.417,19.36,0,6.913,-0.1,-4,-1.715,19.44,19.95,18.95,0.238,48.78,49.74,46.48,1.458,2,1.025,0.245,292.6,1016.274,0
"2023-03-26 08:00:00",233,11.16,21,152.6,422.5,18.81,150.2,-0.01,0.661,0.283,21.18,23.46,19.4,1.241,41.67,48.65,39.74,0.363,1.325,0,0.501,80.8,1017.077,0
"2023-03-26 09:00:00",234,13.67,24.83,397.2,671.8,69.51,398.9,0.035,2.253,0.966,25.08,26.03,23.59,0.706,41.46,44.3,38.68,0.78,2.375,0,0.63,123.8,1017.608,0
"2023-03-26 10:00:00",235,13.54,27.84,636.2,773.1,89.2,640.3,0.086,4.699,2.015,25.99,27.04,24.77,0.688,40.73,44.8,38.68,1.299,3.425,0,0.849,162.2,1017.875,0
"2023-03-26 11:00:00",236,13.47,30.55,826,807,109.8,833,0.148,7.062,3.028,27.1,28.18,26.34,0.467,38.48,41.07,36.93,1.565,3.65,0,0.879,202.5,1017.65,0
"2023-03-26 12:00:00",237,13.39,32.65,963,854,111.2,976,0.2,8.63,3.7,28.48,29.38,27.41,0.473,33.48,39.72,33.21,1.91,4.15,0,0.909,120.5,1016.954,0
"2023-03-26 13:00:00",238,13.36,34.26,1011,851,118.7,1026,0.221,8.86,3.797,29.61,30.82,28.82,0.574,29.04,33.34,28.16,1.675,3.7,0,0.829,113.6,1015.825,0
"2023-03-26 14:00:00",239,13.29,36.4,976,829,121.4,991,0.21,7.831,3.358,31.48,32.5,30.35,0.489,25.5,29.25,25.21,2.02,5.35,0.25,1.125,241.4,1014.637,0
"2023-03-26 15:00:00",240,13.2,37.78,893,827,117.7,901,0.17,5.825,2.498,32.46,33.7,31.49,0.583,22.62,26.36,21.76,2.219,4.8,0,1.104,255.9,1013.391,0
"2023-03-26 16:00:00",241,13.16,38.87,715.5,782.7,103.5,724.6,0.107,2.9,1.244,33.93,34.93,32.44,0.674,21.2,22.92,21.07,2.325,5.2,0.225,1.039,45.14,1012.232,0
"2023-03-26 17:00:00",242,13.17,39.01,471.5,656.4,94.3,480.9,0.047,1.045,0.448,34.86,35.52,33.91,0.34,22.59,22.72,21.09,2.448,5.125,0.25,1.103,210.6,1011.593,0
"2023-03-26 18:00:00",243,12.92,37.21,229.1,481.4,65.7,230.1,0.014,0.206,0.088,34.14,34.7,33.49,0.399,21.26,23.22,20.68,3.071,5.25,0.575,0.981,170.4,1011.49,0
"2023-03-26 19:00:00",244,11.17,33.85,37.78,126.7,18.8,36.67,0.002,0.011,0.005,32.68,33.53,31.84,0.507,19.71,21.76,19.42,3.614,5.95,2,0.818,213.8,1011.857,0
"2023-03-26 20:00:00",245,10.86,31.61,0,0.007,0,0,0,0.011,0.005,31.14,31.87,30.38,0.409,18.61,19.87,18.35,3.799,5.75,1.675,0.809,208.3,1012.718,0
"2023-03-26 21:00:00",246,10.71,30.12,0,0.004,0,0,0,0.008,0.004,29.62,30.36,28.84,0.453,20.85,20.85,18.54,3.13,5.525,1.125,0.895,227.6,1013.628,0
"2023-03-26 22:00:00",247,10.7,27.38,0,0,0,0,0,0.006,0.002,26.66,28.84,25.02,0.971,31.05,31.48,20.86,1.474,3.025,0,0.681,351.1,1014.363,0
"2023-03-26 23:00:00",248,10.65,25.51,0,0.015,0,0,0,0.007,0.003,25.2,25.43,24.65,0.167,34.5,34.5,30.96,0.428,1.6,0,0.521,81.8,1015.044,0
"2023-03-27 00:00:00",249,10.62,25.01,0,0.147,0,0,0,0.007,0.003,24.62,25.37,24.23,0.368,31.14,35.64,30.53,1.394,2.475,0,0.644,297.4,1015.33,0
"2023-03-27 01:00:00",250,10.57,24.59,0,0.004,0,0,-0.003,0.006,0.003,24.41,25.35,23.59,0.506,37.62,37.66,31.14,0.686,2,0,0.596,343.2,1015.456,0
"2023-03-27 02:00:00",251,10.54,23.39,0,0.023,0,0,-0.078,-4,-1.715,22.97,23.59,22.35,0.291,39.18,39.27,36.86,1.363,2.125,0,0.464,310.7,1015.682,0
"2023-03-27 03:00:00",252,10.54,22.33,0,0.02,0,0,-0.1,-4,-1.715,21.58,22.46,20.9,0.406,43.07,43.9,39.19,2.274,3.15,1.375,0.358,331,1015.602,0
"2023-03-27 04:00:00",253,10.5,21.61,0,0.005,0,0,-0.1,-4,-1.715,21.01,21.24,20.75,0.148,41.89,43.68,41.57,1.798,2.425,1.15,0.328,325,1015.303,0
"2023-03-27 05:00:00",254,10.46,20.83,0,0.001,0,0,-0.1,-4,-1.715,20.2,21.1,19.54,0.481,47.51,47.64,41.89,2.024,2.45,1.5,0.234,5.934,1015.54,0
"2023-03-27 06:00:00",255,10.46,20.04,0,0.013,0,0,-0.1,-4,-1.715,19.5,19.92,18.98,0.281,50.87,50.87,47.19,1.606,2.55,0,0.499,339.1,1016.082,0
"2023-03-27 07:00:00",256,10.46,19.5,7.382,11.06,0,7.144,-0.1,-4,-1.715,18.76,19.19,18.46,0.186,53.24,53.24,50.52,2.17,2.6,1.7,0.204,344.8,1016.88,0
"2023-03-27 08:00:00",257,11.17,21.25,152.2,381.5,21.53,149.6,-0.006,0.627,0.269,20.84,24.22,18.74,1.535,43.38,53.72,43.38,1.28,2.225,0,0.703,163.3,1017.477,0
"2023-03-27 09:00:00",258,13.64,25.18,396.6,638.7,77.99,396.5,0.032,2.104,0.902,25.03,26,24.08,0.49,39.97,45.29,38.9,1.417,2.85,0,0.687,195.4,1018.124,0
"2023-03-27 10:00:00",259,13.52,28.38,634.9,753.2,96.5,637.5,0.08,4.448,1.907,26.52,28,25.26,0.678,32.59,40.85,32.59,1.304,2.975,0,0.757,94.3,1018.416,0
"2023-03-27 11:00:00",260,13.44,31.11,834,819,106.6,841,0.142,6.78,2.908,27.84,28.5,27.44,0.269,32.6,34.5,31.9,1.512,3.8,0,0.865,142.4,1018.19,0
"2023-03-27 12:00:00",261,13.4,32.93,955,832,121.6,968,0.183,7.866,3.373,28.77,30.07,27.78,0.69,29.55,33.22,29.48,1.657,3.55,0,0.85,127.9,1017.549,0
"2023-03-27 13:00:00",262,13.33,34.88,1009,838,127.4,1022,0.204,8.32,3.568,30.37,32,28.73,0.802,25.98,31.31,24.54,1.913,4.625,0,1.143,150.6,1016.413,0
"2023-03-27 14:00:00",263,13.24,37.02,985,832,128.2,995,0.196,7.016,3.008,31.86,32.93,31.04,0.448,23.09,25.69,22.81,1.598,3.875,0,0.958,115,1015.116,0
"2023-03-27 15:00:00",264,13.21,38.18,876,778.7,137.3,881,0.154,4.939,2.118,32.85,34.19,31.84,0.539,23.26,25.5,22.69,2.347,4.675,0,1.045,174.6,1013.974,0
"2023-03-27 16:00:00",265,13.17,39.27,693,705.2,131.6,700,0.095,2.721,1.167,34.03,35.07,32.85,0.569,20.39,23.68,20.26,1.87,4.325,0,0.983,165.2,1013.047,0
